ref_area,indicator,source,sex,classif1,time,obs_value
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2013,1.07
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2013,0.28
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2013,0.29
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2013,0.69
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2013,0.25
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2013,0.44
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2013,1.72
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2013,0.33
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2012,0.39
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2012,1.13
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2012,0.29
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2012,0.32
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2012,0.69
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2012,0.27
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2012,0.46
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2012,1.78
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2012,0.3
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2011,0.2
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2011,0.58
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2011,0.14
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2011,0.17
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2011,0.35
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2011,0.13
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2011,0.25
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2011,0.9
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2011,0.14
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2010,0.18
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2010,0.51
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2010,0.14
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2010,0.15
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2010,0.31
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2010,0.13
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2010,0.21
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2010,0.82
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2010,0.14
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2009,0.12
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2009,0.35
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2009,0.09
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2009,0.1
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2009,0.21
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2009,0.09
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2009,0.15
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2009,0.56
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2009,0.09
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2008,0.09
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2008,0.28
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2008,0.07
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2008,0.07
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2008,0.16
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2008,0.06
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2008,0.12
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2008,0.43
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2008,0.07
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2007,0.12
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2007,0.36
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2007,0.08
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2007,0.09
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2007,0.21
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2007,0.08
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2007,0.16
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2007,0.56
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2007,0.09
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2006,0.19
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2006,0.54
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2006,0.13
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2006,0.15
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2006,0.32
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2006,0.12
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2006,0.25
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2006,0.83
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2006,0.14
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2005,0.25
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2005,0.72
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2005,0.17
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2005,0.2
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2005,0.42
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2005,0.16
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2005,0.33
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2005,1.09
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2005,0.18
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2004,0.31
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2004,0.87
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2004,0.2
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2004,0.24
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2004,0.51
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2004,0.19
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2004,0.41
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2004,1.3
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2004,0.22
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2003,0.33
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2003,0.91
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2003,0.21
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2003,0.25
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2003,0.53
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2003,0.2
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2003,0.44
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2003,1.35
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2003,0.23
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2002,0.56
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2002,1.53
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2002,0.35
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2002,0.43
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2002,0.91
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2002,0.34
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2002,0.74
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2002,2.23
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2002,0.38
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2001,0.98
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2001,2.64
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2001,0.63
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2001,0.75
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2001,1.6
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2001,0.59
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2001,1.3
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2001,3.8
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2001,0.68
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2000,1.48
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2000,3.98
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2000,0.94
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE15,2000,1.12
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_Y15-24,2000,2.39
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_M,AGE_YTHADULT_YGE25,2000,0.89
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE15,2000,1.97
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_Y15-24,2000,5.64
ALB,SDG_0111_SEX_AGE_RT,XA:2137,SEX_F,AGE_YTHADULT_YGE25,2000,1.03
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2022,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2021,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2020,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2019,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2018,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2017,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2016,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2015,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2014,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2013,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2012,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2011,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2010,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2009,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2008,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE15,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_Y15-24,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_M,AGE_YTHADULT_YGE25,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE15,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_Y15-24,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_F,AGE_YTHADULT_YGE25,2007,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE15,2006,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_Y15-24,2006,0
ARE,SDG_0111_SEX_AGE_RT,XA:1978,SEX_T,AGE_YTHADULT_YGE25,2006,0
